"","Target","Effector","Median_FCC","MAD"
"1716","PGK","ME",0.0021,0.00533736
"1717","PGM","ME",0.0243,0.03202416
"1718","PGP","ME",0.0035,0.00681996
"1719","PNT","ME",0.1079,0.09844464
"1720","PPK","ME",0.0816,0.07012698
"1721","PRK","ME",0.0035,0.00681996
"1722","PRSA","ME",0.0022,0.01289862
"1723","PTA","ME",-0.0519,0.07012698
"1724","PYK","ME",-0.2201,0.21972132
"1725","RPE","ME",0.0042,0.00711648
"1726","RPI","ME",0.0021,0.0066717
"1727","RuBisC","ME",0.0035,0.00681996
"1728","RuBisO","ME",0.0035,0.00681996
"1729","SBPase","ME",4e-04,0.00563388
"1730","Sink_ACCOA","ME",0.0273,0.03825108
"1731","Sink_E4P","ME",0,0.0096369
"1732","Sink_G6P","ME",-0.0165,0.02698332
"1733","Sink_GLX","ME",0.0035,0.00681996
"1734","Sink_H2O2","ME",0.0035,0.00681996
"1735","Sink_O2G","ME",0.0147,0.0489258
"1736","Sink_OAA","ME",-0.0144,0.0229803
"1737","Sink_P3G","ME",3e-04,0.01319514
"1738","Sink_PRPP","ME",0.0022,0.01289862
"1739","Sink_PYR","ME",0.1257,0.14129178
"1740","Supply_COA","ME",0.0273,0.03825108
"1741","Supply_FUM","ME",0.0843,0.10778502
"1742","Supply_P_i","ME",-0.002,0.00696822
"1743","TAL","ME",-4e-04,0.0088956
"1744","TKT1","ME",0.0062,0.00904386
"1745","TKT2","ME",0.0022,0.00622692
"1746","TPI","ME",0.0011,0.00504084
"1747","XFPK1","ME",-0.0553,0.07353696
"1748","XFPK2","ME",-0.0066,0.06434484
"1749","ZWF","ME",-0.013,0.02045988
"1750","ACO","PGP",0,0
"1751","ADK","PGP",0,0
"1752","ALD","PGP",0,0
"1753","ATPSyn","PGP",0,0
"1754","CS","PGP",0,0
"1755","DEVB","PGP",0,0
"1756","ENO","PGP",0,0
"1757","FBA","PGP",0,0
"1758","FBPase","PGP",0,0
"1759","FUMC","PGP",0,0
"1760","GAPD","PGP",0,0
"1761","GLCO","PGP",0,0
"1762","GND","PGP",0,0
"1763","ICD","PGP",0,0
"1764","MDH","PGP",0,0
"1765","ME","PGP",0,0
"1766","NADPase","PGP",0,0
"1767","PDH","PGP",0,0
"1768","PGI","PGP",0,0
"1769","PGK","PGP",0,0
"1770","PGM","PGP",0,0
"1771","PGP","PGP",0,0
"1772","PNT","PGP",0,0
"1773","PPK","PGP",0,0
"1774","PRK","PGP",0,0
"1775","PRSA","PGP",0,0
"1776","PTA","PGP",0,0
"1777","PYK","PGP",0,0
"1778","RPE","PGP",0,0
"1779","RPI","PGP",0,0
"1780","RuBisC","PGP",0,0
"1781","RuBisO","PGP",0,0
"1782","SBPase","PGP",0,0
"1783","Sink_ACCOA","PGP",0,0
"1784","Sink_E4P","PGP",0,0
"1785","Sink_G6P","PGP",0,0
"1786","Sink_GLX","PGP",0,0
"1787","Sink_H2O2","PGP",0,0
"1788","Sink_O2G","PGP",0,0
"1789","Sink_OAA","PGP",0,0
"1790","Sink_P3G","PGP",0,0
"1791","Sink_PRPP","PGP",0,0
"1792","Sink_PYR","PGP",0,0
"1793","Supply_COA","PGP",0,0
"1794","Supply_FUM","PGP",0,0
"1795","Supply_P_i","PGP",0,0
"1796","TAL","PGP",0,0
"1797","TKT1","PGP",0,0
"1798","TKT2","PGP",0,0
"1799","TPI","PGP",0,0
"1800","XFPK1","PGP",0,0
"1801","XFPK2","PGP",0,0
"1802","ZWF","PGP",0,0
"1803","ACO","GLCO",0,0
"1804","ADK","GLCO",0,0
"1805","ALD","GLCO",0,0
"1806","ATPSyn","GLCO",0,0
"1807","CS","GLCO",0,0
"1808","DEVB","GLCO",0,0
"1809","ENO","GLCO",0,0
"1810","FBA","GLCO",0,0
"1811","FBPase","GLCO",0,0
"1812","FUMC","GLCO",0,0
"1813","GAPD","GLCO",0,0
"1814","GLCO","GLCO",0,0
"1815","GND","GLCO",0,0
"1816","ICD","GLCO",0,0
"1817","MDH","GLCO",0,0
"1818","ME","GLCO",0,0
"1819","NADPase","GLCO",0,0
"1820","PDH","GLCO",0,0
"1821","PGI","GLCO",0,0
"1822","PGK","GLCO",0,0
"1823","PGM","GLCO",0,0
"1824","PGP","GLCO",0,0
"1825","PNT","GLCO",0,0
"1826","PPK","GLCO",0,0
"1827","PRK","GLCO",0,0
"1828","PRSA","GLCO",0,0
"1829","PTA","GLCO",0,0
"1830","PYK","GLCO",0,0
"1831","RPE","GLCO",0,0
"1832","RPI","GLCO",0,0
"1833","RuBisC","GLCO",0,0
"1834","RuBisO","GLCO",0,0
"1835","SBPase","GLCO",0,0
"1836","Sink_ACCOA","GLCO",0,0
"1837","Sink_E4P","GLCO",0,0
"1838","Sink_G6P","GLCO",0,0
"1839","Sink_GLX","GLCO",0,0
"1840","Sink_H2O2","GLCO",0,0
"1841","Sink_O2G","GLCO",0,0
"1842","Sink_OAA","GLCO",0,0
"1843","Sink_P3G","GLCO",0,0
"1844","Sink_PRPP","GLCO",0,0
"1845","Sink_PYR","GLCO",0,0
"1846","Supply_COA","GLCO",0,0
"1847","Supply_FUM","GLCO",0,0
"1848","Supply_P_i","GLCO",0,0
"1849","TAL","GLCO",0,0
"1850","TKT1","GLCO",0,0
"1851","TKT2","GLCO",0,0
"1852","TPI","GLCO",0,0
"1853","XFPK1","GLCO",0,0
"1854","XFPK2","GLCO",0,0
"1855","ZWF","GLCO",0,0
"1856","ACO","RuBisO",-0.0761,0.10200288
"1857","ADK","RuBisO",0.0537,0.08287734
"1858","ALD","RuBisO",0.2294,0.28421442
"1859","ATPSyn","RuBisO",0.0131,0.02490768
"1860","CS","RuBisO",-0.0761,0.10200288
"1861","DEVB","RuBisO",-0.0597,0.0956277
"1862","ENO","RuBisO",-0.104,0.09592422
"1863","FBA","RuBisO",-0.0052,0.02727984
"1864","FBPase","RuBisO",0.2294,0.28421442
"1865","FUMC","RuBisO",0.0075,0.01245384
"1866","GAPD","RuBisO",0.0046,0.02609376
"1867","GLCO","RuBisO",0.9813,0.0309863399999999
"1868","GND","RuBisO",-0.0597,0.0956277
"1869","ICD","RuBisO",-0.0761,0.10200288
"1870","MDH","RuBisO",-0.1003,0.23484384
"1871","ME","RuBisO",-0.0107,0.05085318
"1872","NADPase","RuBisO",0.0061,0.02550072
"1873","PDH","RuBisO",-0.0384,0.1141602
"1874","PGI","RuBisO",-0.1308,0.14173656
"1875","PGK","RuBisO",0.0046,0.02609376
"1876","PGM","RuBisO",-0.104,0.09592422
"1877","PGP","RuBisO",0.9813,0.0309863399999999
"1878","PNT","RuBisO",-0.0071,0.05174274
"1879","PPK","RuBisO",-0.0733,0.09918594
"1880","PRK","RuBisO",0.0116,0.03098634
"1881","PRSA","RuBisO",0.0537,0.08287734
"1882","PTA","RuBisO",-0.0482,0.16590294
"1883","PYK","RuBisO",-0.1979,0.26701626
"1884","RPE","RuBisO",0.0139,0.0311346
"1885","RPI","RuBisO",0.0074,0.03232068
"1886","RuBisC","RuBisO",-0.0187,0.03098634
"1887","RuBisO","RuBisO",0.9813,0.0309863399999999
"1888","SBPase","RuBisO",-0.0052,0.02727984
"1889","Sink_ACCOA","RuBisO",-0.0236,0.04240236
"1890","Sink_E4P","RuBisO",-0.0151,0.04210584
"1891","Sink_G6P","RuBisO",-0.1292,0.1452948
"1892","Sink_GLX","RuBisO",0.9813,0.0309863399999999
"1893","Sink_H2O2","RuBisO",0.9813,0.0309863399999999
"1894","Sink_O2G","RuBisO",-0.0761,0.10200288
"1895","Sink_OAA","RuBisO",-0.0392,0.07753998
"1896","Sink_P3G","RuBisO",-0.0181,0.0793191
"1897","Sink_PRPP","RuBisO",0.0537,0.08287734
"1898","Sink_PYR","RuBisO",-0.0675,0.08851122
"1899","Supply_COA","RuBisO",-0.0236,0.04240236
"1900","Supply_FUM","RuBisO",0.0075,0.01245384
"1901","Supply_P_i","RuBisO",-0.023,0.04121628
"1902","TAL","RuBisO",-0.0224,0.03721326
"1903","TKT1","RuBisO",0.0176,0.03573066
"1904","TKT2","RuBisO",0.0108,0.02876244
"1905","TPI","RuBisO",0.0022,0.02535246
"1906","XFPK1","RuBisO",-0.0617,0.17450202
"1907","XFPK2","RuBisO",0.1227,0.22357608
"1908","ZWF","RuBisO",-0.0597,0.0956277
"1909","ACO","FUMC",0.0497,0.066717
"1910","ADK","FUMC",-0.0074,0.01942206
"1911","ALD","FUMC",-0.0911,0.11653236
"1912","ATPSyn","FUMC",-0.001,0.00785778
"1913","CS","FUMC",0.0497,0.066717
"1914","DEVB","FUMC",0.0037,0.03083808
"1915","ENO","FUMC",-0.0179,0.0340998
"1916","FBA","FUMC",0.0016,0.0088956
"1917","FBPase","FUMC",-0.0911,0.11653236
"1918","FUMC","FUMC",0.373,0.23706774
"1919","GAPD","FUMC",-0.0012,0.00845082
"1920","GLCO","FUMC",-0.0024,0.00978516
"1921","GND","FUMC",0.0037,0.03083808
"1922","ICD","FUMC",0.0497,0.066717
"1923","MDH","FUMC",-0.3515,0.41275584
"1924","ME","FUMC",0.1888,0.15507996
"1925","NADPase","FUMC",-0.0126,0.01275036
"1926","PDH","FUMC",0.0668,0.10170636
"1927","PGI","FUMC",0.0272,0.03795456
"1928","PGK","FUMC",-0.0012,0.00845082
"1929","PGM","FUMC",-0.0179,0.0340998
"1930","PGP","FUMC",-0.0024,0.00978516
"1931","PNT","FUMC",0.2489,0.16501338
"1932","PPK","FUMC",-0.0092,0.04581234
"1933","PRK","FUMC",-0.0024,0.00978516
"1934","PRSA","FUMC",-0.0074,0.01942206
"1935","PTA","FUMC",-0.0045,0.06908916
"1936","PYK","FUMC",-0.038,0.15374562
"1937","RPE","FUMC",-0.0025,0.00978516
"1938","RPI","FUMC",-0.0022,0.01022994
"1939","RuBisC","FUMC",-0.0024,0.00978516
"1940","RuBisO","FUMC",-0.0024,0.00978516
"1941","SBPase","FUMC",0.0016,0.0088956
"1942","Sink_ACCOA","FUMC",0.0255,0.03765804
"1943","Sink_E4P","FUMC",0.0072,0.01363992
"1944","Sink_G6P","FUMC",0.0269,0.03765804
"1945","Sink_GLX","FUMC",-0.0024,0.00978516
"1946","Sink_H2O2","FUMC",-0.0024,0.00978516
"1947","Sink_O2G","FUMC",0.0497,0.066717
"1948","Sink_OAA","FUMC",0.0171,0.02624202
"1949","Sink_P3G","FUMC",-4e-04,0.01912554
"1950","Sink_PRPP","FUMC",-0.0074,0.01942206
"1951","Sink_PYR","FUMC",0.1206,0.13595442
"1952","Supply_COA","FUMC",0.0255,0.03765804
"1953","Supply_FUM","FUMC",0.373,0.23706774
"1954","Supply_P_i","FUMC",0.0026,0.01052646
"1955","TAL","FUMC",0.0076,0.0133434
"1956","TKT1","FUMC",-0.0025,0.0111195
"1957","TKT2","FUMC",-0.0028,0.00919212
"1958","TPI","FUMC",-0.001,0.00830256
"1959","XFPK1","FUMC",-0.0023,0.07205436
"1960","XFPK2","FUMC",-0.0442,0.07872606
"1961","ZWF","FUMC",0.0037,0.03083808
"1962","ACO","TAL",0.0056,0.12335232
"1963","ADK","TAL",-0.0266,0.066717
"1964","ALD","TAL",-0.741,0.65990526
"1965","ATPSyn","TAL",0.0065,0.02846592
"1966","CS","TAL",0.0056,0.12335232
"1967","DEVB","TAL",0.1086,0.15671082
"1968","ENO","TAL",-0.0423,0.10645068
"1969","FBA","TAL",0.0406,0.0533736
"1970","FBPase","TAL",-0.741,0.65990526
"1971","FUMC","TAL",0.0042,0.01304688
"1972","GAPD","TAL",0.0069,0.03083808
"1973","GLCO","TAL",9e-04,0.03276546
"1974","GND","TAL",0.1086,0.15671082
"1975","ICD","TAL",0.0056,0.12335232
"1976","MDH","TAL",-0.2047,0.3217242
"1977","ME","TAL",-0.034,0.0637518
"1978","NADPase","TAL",0.0072,0.02994852
"1979","PDH","TAL",-0.0398,0.14321916
"1980","PGI","TAL",0.1402,0.18132198
"1981","PGK","TAL",0.0069,0.03083808
"1982","PGM","TAL",-0.0423,0.10645068
"1983","PGP","TAL",9e-04,0.03276546
"1984","PNT","TAL",-0.0106,0.06241746
"1985","PPK","TAL",-0.0643,0.10778502
"1986","PRK","TAL",9e-04,0.03276546
"1987","PRSA","TAL",-0.0266,0.066717
"1988","PTA","TAL",0.1596,0.2661267
"1989","PYK","TAL",0.037,0.36501612
"1990","RPE","TAL",-8e-04,0.03128286
"1991","RPI","TAL",0.0052,0.03795456
"1992","RuBisC","TAL",9e-04,0.03276546
"1993","RuBisO","TAL",9e-04,0.03276546
"1994","SBPase","TAL",0.0406,0.0533736
"1995","Sink_ACCOA","TAL",0.0339,0.066717
"1996","Sink_E4P","TAL",0.068,0.14366394
"1997","Sink_G6P","TAL",0.1357,0.17998764
"1998","Sink_GLX","TAL",9e-04,0.03276546
"1999","Sink_H2O2","TAL",9e-04,0.03276546
"2000","Sink_O2G","TAL",0.0056,0.12335232
"2001","Sink_OAA","TAL",-0.0411,0.07398174
"2002","Sink_P3G","TAL",-0.0566,0.0859908
"2003","Sink_PRPP","TAL",-0.0266,0.066717
"2004","Sink_PYR","TAL",0.0042,0.08287734
"2005","Supply_COA","TAL",0.0339,0.066717
"2006","Supply_FUM","TAL",0.0042,0.01304688
"2007","Supply_P_i","TAL",-0.0046,0.03232068
"2008","TAL","TAL",0.0812,0.081543
"2009","TKT1","TAL",-0.0053,0.03395154
"2010","TKT2","TAL",0.0028,0.03321024
"2011","TPI","TAL",0.0105,0.03306198
"2012","XFPK1","TAL",0.1995,0.29399958
"2013","XFPK2","TAL",-0.3829,0.44952432
"2014","ZWF","TAL",0.1086,0.15671082
"2015","ACO","PRSA",-0.0365,0.06137964
"2016","ADK","PRSA",0.144,0.1667925
"2017","ALD","PRSA",-1e-04,0.18117372
"2018","ATPSyn","PRSA",-0.0203,0.02639028
"2019","CS","PRSA",-0.0365,0.06137964
"2020","DEVB","PRSA",-0.0593,0.0845082
"2021","ENO","PRSA",-0.0243,0.05589402
"2022","FBA","PRSA",-0.0229,0.03202416
"2023","FBPase","PRSA",-1e-04,0.18117372
"2024","FUMC","PRSA",-0.001,0.00681996
"2025","GAPD","PRSA",-0.023,0.0289107
"2026","GLCO","PRSA",-0.0248,0.03128286
"2027","GND","PRSA",-0.0593,0.0845082
"2028","ICD","PRSA",-0.0365,0.06137964
"2029","MDH","PRSA",-0.0075,0.16427208
"2030","ME","PRSA",-0.0044,0.03424806
"2031","NADPase","PRSA",-0.0225,0.02846592
"2032","PDH","PRSA",-0.0165,0.06983046
"2033","PGI","PRSA",-0.051,0.07991214
"2034","PGK","PRSA",-0.023,0.0289107
"2035","PGM","PRSA",-0.0243,0.05589402
"2036","PGP","PRSA",-0.0248,0.03128286
"2037","PNT","PRSA",-0.0091,0.03157938
"2038","PPK","PRSA",-0.0218,0.05737662
"2039","PRK","PRSA",-0.0248,0.03128286
"2040","PRSA","PRSA",0.144,0.1667925
"2041","PTA","PRSA",-0.0101,0.10793328
"2042","PYK","PRSA",-0.0211,0.16723728
"2043","RPE","PRSA",-0.0207,0.02757636
"2044","RPI","PRSA",-0.0327,0.03914064
"2045","RuBisC","PRSA",-0.0248,0.03128286
"2046","RuBisO","PRSA",-0.0248,0.03128286
"2047","SBPase","PRSA",-0.0229,0.03202416
"2048","Sink_ACCOA","PRSA",-0.0071,0.0281694
"2049","Sink_E4P","PRSA",-0.0146,0.03083808
"2050","Sink_G6P","PRSA",-0.0475,0.07739172
"2051","Sink_GLX","PRSA",-0.0248,0.03128286
"2052","Sink_H2O2","PRSA",-0.0248,0.03128286
"2053","Sink_O2G","PRSA",-0.0365,0.06137964
"2054","Sink_OAA","PRSA",-0.0113,0.03736152
"2055","Sink_P3G","PRSA",-0.0243,0.0459606
"2056","Sink_PRPP","PRSA",0.144,0.1667925
"2057","Sink_PYR","PRSA",-0.0028,0.03810282
"2058","Supply_COA","PRSA",-0.0071,0.0281694
"2059","Supply_FUM","PRSA",-0.001,0.00681996
"2060","Supply_P_i","PRSA",0.0147,0.02698332
"2061","TAL","PRSA",-0.0264,0.03839934
"2062","TKT1","PRSA",-0.02,0.02772462
"2063","TKT2","PRSA",-0.0208,0.02757636
"2064","TPI","PRSA",-0.0234,0.02950374
"2065","XFPK1","PRSA",-0.0146,0.11519802
"2066","XFPK2","PRSA",0.0429,0.14069874
"2067","ZWF","PRSA",-0.0593,0.0845082
"2068","ACO","ADK",-0.0104,0.05900748
"2069","ADK","ADK",0.1002,0.12068364
"2070","ALD","ADK",0.0213,0.15359736
"2071","ATPSyn","ADK",0.0022,0.0214977
"2072","CS","ADK",-0.0104,0.05900748
"2073","DEVB","ADK",0.0018,0.06345528
"2074","ENO","ADK",-0.0162,0.06464136
"2075","FBA","ADK",0,0.02031162
"2076","FBPase","ADK",0.0213,0.15359736
"2077","FUMC","ADK",8e-04,0.00652344
"2078","GAPD","ADK",9e-04,0.02238726
"2079","GLCO","ADK",-5e-04,0.02624202
"2080","GND","ADK",0.0018,0.06345528
"2081","ICD","ADK",-0.0104,0.05900748
"2082","MDH","ADK",-0.0256,0.16664424
"2083","ME","ADK",-0.0035,0.03469284
"2084","NADPase","ADK",0.001,0.02179422
"2085","PDH","ADK",-0.0045,0.07249914
"2086","PGI","ADK",0.0024,0.07160958
"2087","PGK","ADK",9e-04,0.02238726
"2088","PGM","ADK",-0.0162,0.06464136
"2089","PGP","ADK",-5e-04,0.02624202
"2090","PNT","ADK",-4e-04,0.03172764
"2091","PPK","ADK",-0.0146,0.06790308
"2092","PRK","ADK",-5e-04,0.02624202
"2093","PRSA","ADK",0.1002,0.12068364
"2094","PTA","ADK",-0.0086,0.09473814
"2095","PYK","ADK",-0.017,0.18265632
"2096","RPE","ADK",0.0011,0.0259455
"2097","RPI","ADK",-0.0041,0.02831766
"2098","RuBisC","ADK",-5e-04,0.02624202
"2099","RuBisO","ADK",-5e-04,0.02624202
"2100","SBPase","ADK",0,0.02031162
"2101","Sink_ACCOA","ADK",-0.0021,0.0244629
"2102","Sink_E4P","ADK",-8e-04,0.02564898
"2103","Sink_G6P","ADK",0.002,0.0696822
"2104","Sink_GLX","ADK",-5e-04,0.02624202
"2105","Sink_H2O2","ADK",-5e-04,0.02624202
"2106","Sink_O2G","ADK",-0.0104,0.05900748
"2107","Sink_OAA","ADK",-0.0058,0.04729494
"2108","Sink_P3G","ADK",-0.006,0.05574576
"2109","Sink_PRPP","ADK",0.1002,0.12068364
"2110","Sink_PYR","ADK",-0.0048,0.03884412
"2111","Supply_COA","ADK",-0.0021,0.0244629
"2112","Supply_FUM","ADK",8e-04,0.00652344
"2113","Supply_P_i","ADK",0.0324,0.03914064
"2114","TAL","ADK",-4e-04,0.02787288
"2115","TKT1","ADK",0.0013,0.02861418
"2116","TKT2","ADK",8e-04,0.02357334
"2117","TPI","ADK",7e-04,0.02134944
"2118","XFPK1","ADK",-0.0086,0.10111332
"2119","XFPK2","ADK",-0.0141,0.12275928
"2120","ZWF","ADK",0.0018,0.06345528
"2121","ACO","Sink_PRPP",-0.0971,0.15181824
"2122","ADK","Sink_PRPP",0.3884,0.392889
"2123","ALD","Sink_PRPP",-5e-04,0.4329192
"2124","ATPSyn","Sink_PRPP",-0.0502,0.0600453
"2125","CS","Sink_PRPP",-0.0971,0.15181824
"2126","DEVB","Sink_PRPP",-0.1459,0.20000274
"2127","ENO","Sink_PRPP",-0.0696,0.13595442
"2128","FBA","Sink_PRPP",-0.0579,0.07620564
"2129","FBPase","Sink_PRPP",-5e-04,0.4329192
"2130","FUMC","Sink_PRPP",-0.0026,0.01719816
"2131","GAPD","Sink_PRPP",-0.0564,0.06404832
"2132","GLCO","Sink_PRPP",-0.0611,0.0689409
"2133","GND","Sink_PRPP",-0.1459,0.20000274
"2134","ICD","Sink_PRPP",-0.0971,0.15181824
"2135","MDH","Sink_PRPP",-0.0266,0.392889
"2136","ME","Sink_PRPP",-0.0139,0.081543
"2137","NADPase","Sink_PRPP",-0.0555,0.06404832
"2138","PDH","Sink_PRPP",-0.0482,0.16560642
"2139","PGI","Sink_PRPP",-0.1327,0.19540668
"2140","PGK","Sink_PRPP",-0.0564,0.06404832
"2141","PGM","Sink_PRPP",-0.0696,0.13595442
"2142","PGP","Sink_PRPP",-0.0611,0.0689409
"2143","PNT","Sink_PRPP",-0.0255,0.0748713
"2144","PPK","Sink_PRPP",-0.0629,0.13847484
"2145","PRK","Sink_PRPP",-0.0611,0.0689409
"2146","PRSA","Sink_PRPP",0.3884,0.392889
"2147","PTA","Sink_PRPP",-0.0325,0.25975152
"2148","PYK","Sink_PRPP",-0.0681,0.39110988
"2149","RPE","Sink_PRPP",-0.0517,0.06330702
"2150","RPI","Sink_PRPP",-0.081,0.0837669
"2151","RuBisC","Sink_PRPP",-0.0611,0.0689409
"2152","RuBisO","Sink_PRPP",-0.0611,0.0689409
"2153","SBPase","Sink_PRPP",-0.0579,0.07620564
"2154","Sink_ACCOA","Sink_PRPP",-0.02,0.06879264
"2155","Sink_E4P","Sink_PRPP",-0.0393,0.07739172
"2156","Sink_G6P","Sink_PRPP",-0.1257,0.19006932
"2157","Sink_GLX","Sink_PRPP",-0.0611,0.0689409
"2158","Sink_H2O2","Sink_PRPP",-0.0611,0.0689409
"2159","Sink_O2G","Sink_PRPP",-0.0971,0.15181824
"2160","Sink_OAA","Sink_PRPP",-0.0331,0.09370032
"2161","Sink_P3G","Sink_PRPP",-0.0692,0.11994234
"2162","Sink_PRPP","Sink_PRPP",0.3884,0.392889
"2163","Sink_PYR","Sink_PRPP",-0.0088,0.09429336
"2164","Supply_COA","Sink_PRPP",-0.02,0.06879264
"2165","Supply_FUM","Sink_PRPP",-0.0026,0.01719816
"2166","Supply_P_i","Sink_PRPP",0.0426,0.06849612
"2167","TAL","Sink_PRPP",-0.0668,0.09251424
"2168","TKT1","Sink_PRPP",-0.0503,0.06493788
"2169","TKT2","Sink_PRPP",-0.0518,0.06286224
"2170","TPI","Sink_PRPP",-0.0573,0.0652344
"2171","XFPK1","Sink_PRPP",-0.0454,0.27635664
"2172","XFPK2","Sink_PRPP",0.1167,0.33388152
"2173","ZWF","Sink_PRPP",-0.1459,0.20000274
"2174","ACO","Sink_E4P",-0.0229,0.0281694
"2175","ADK","Sink_E4P",-0.0026,0.0185325
"2176","ALD","Sink_E4P",0.0431,0.07813302
"2177","ATPSyn","Sink_E4P",-0.0044,0.00652344
"2178","CS","Sink_E4P",-0.0229,0.0281694
"2179","DEVB","Sink_E4P",-0.0268,0.03395154
"2180","ENO","Sink_E4P",-0.022,0.02312856
"2181","FBA","Sink_E4P",-0.0086,0.0096369
"2182","FBPase","Sink_E4P",0.0431,0.07813302
"2183","FUMC","Sink_E4P",2e-04,0.0029652
"2184","GAPD","Sink_E4P",-0.0046,0.00681996
"2185","GLCO","Sink_E4P",-0.0061,0.00726474
"2186","GND","Sink_E4P",-0.0268,0.03395154
"2187","ICD","Sink_E4P",-0.0229,0.0281694
"2188","MDH","Sink_E4P",-0.0171,0.06256572
"2189","ME","Sink_E4P",-0.0033,0.01275036
"2190","NADPase","Sink_E4P",-0.0042,0.00681996
"2191","PDH","Sink_E4P",-0.0104,0.0281694
"2192","PGI","Sink_E4P",-0.0377,0.04017846
"2193","PGK","Sink_E4P",-0.0046,0.00681996
"2194","PGM","Sink_E4P",-0.022,0.02312856
"2195","PGP","Sink_E4P",-0.0061,0.00726474
"2196","PNT","Sink_E4P",-0.0038,0.0126021
"2197","PPK","Sink_E4P",-0.0179,0.02401812
"2198","PRK","Sink_E4P",-0.0061,0.00726474
"2199","PRSA","Sink_E4P",-0.0026,0.0185325
"2200","PTA","Sink_E4P",-0.0153,0.04773972
"2201","PYK","Sink_E4P",-0.0324,0.06434484
"2202","RPE","Sink_E4P",-0.0039,0.00711648
"2203","RPI","Sink_E4P",-0.0107,0.00800604
"2204","RuBisC","Sink_E4P",-0.0061,0.00726474
"2205","RuBisO","Sink_E4P",-0.0061,0.00726474
"2206","SBPase","Sink_E4P",-0.0086,0.0096369
"2207","Sink_ACCOA","Sink_E4P",-0.0066,0.01245384
"2208","Sink_E4P","Sink_E4P",0.9894,0.0158638200000001
"2209","Sink_G6P","Sink_E4P",-0.037,0.04136454
"2210","Sink_GLX","Sink_E4P",-0.0061,0.00726474
"2211","Sink_H2O2","Sink_E4P",-0.0061,0.00726474
"2212","Sink_O2G","Sink_E4P",-0.0229,0.0281694
"2213","Sink_OAA","Sink_E4P",-0.0101,0.01808772
"2214","Sink_P3G","Sink_E4P",-0.012,0.02164596
"2215","Sink_PRPP","Sink_E4P",-0.0026,0.0185325
"2216","Sink_PYR","Sink_E4P",-0.0092,0.01645686
"2217","Supply_COA","Sink_E4P",-0.0066,0.01245384
"2218","Supply_FUM","Sink_E4P",2e-04,0.0029652
"2219","Supply_P_i","Sink_E4P",0.0062,0.00830256
"2220","TAL","Sink_E4P",-0.0069,0.01245384
"2221","TKT1","Sink_E4P",0.0027,0.00770952
"2222","TKT2","Sink_E4P",-0.0103,0.00726474
"2223","TPI","Sink_E4P",-0.0063,0.00726474
"2224","XFPK1","Sink_E4P",-0.0193,0.0504084
"2225","XFPK2","Sink_E4P",0.0364,0.0630105
"2226","ZWF","Sink_E4P",-0.0268,0.03395154
"2227","ACO","Sink_PYR",-0.1558,0.1816185
"2228","ADK","Sink_PYR",0.005,0.022239
"2229","ALD","Sink_PYR",0.1246,0.1719816
"2230","ATPSyn","Sink_PYR",0.0019,0.00874734
"2231","CS","Sink_PYR",-0.1558,0.1816185
"2232","DEVB","Sink_PYR",-0.0025,0.03602718
"2233","ENO","Sink_PYR",0.0142,0.04759146
"2234","FBA","Sink_PYR",-9e-04,0.01082298
"2235","FBPase","Sink_PYR",0.1246,0.1719816
"2236","FUMC","Sink_PYR",0.0193,0.0266868
"2237","GAPD","Sink_PYR",0.0022,0.00948864
"2238","GLCO","Sink_PYR",0.003,0.01171254
"2239","GND","Sink_PYR",-0.0025,0.03602718
"2240","ICD","Sink_PYR",-0.1558,0.1816185
"2241","MDH","Sink_PYR",0.0466,0.26405106
"2242","ME","Sink_PYR",0.0347,0.07902258
"2243","NADPase","Sink_PYR",0.0101,0.01275036
"2244","PDH","Sink_PYR",-0.3078,0.30037476
"2245","PGI","Sink_PYR",-0.0214,0.0422541
"2246","PGK","Sink_PYR",0.0022,0.00948864
"2247","PGM","Sink_PYR",0.0142,0.04759146
"2248","PGP","Sink_PYR",0.003,0.01171254
"2249","PNT","Sink_PYR",-0.1061,0.13106184
"2250","PPK","Sink_PYR",-0.0373,0.06256572
"2251","PRK","Sink_PYR",0.003,0.01171254
"2252","PRSA","Sink_PYR",0.005,0.022239
"2253","PTA","Sink_PYR",0.0526,0.12780012
"2254","PYK","Sink_PYR",0.2914,0.38933076
"2255","RPE","Sink_PYR",0.0025,0.01215732
"2256","RPI","Sink_PYR",0.0042,0.01200906
"2257","RuBisC","Sink_PYR",0.003,0.01171254
"2258","RuBisO","Sink_PYR",0.003,0.01171254
"2259","SBPase","Sink_PYR",-9e-04,0.01082298
"2260","Sink_ACCOA","Sink_PYR",-0.1094,0.13432356
"2261","Sink_E4P","Sink_PYR",-0.0067,0.01660512
"2262","Sink_G6P","Sink_PYR",-0.0209,0.04106802
"2263","Sink_GLX","Sink_PYR",0.003,0.01171254
"2264","Sink_H2O2","Sink_PYR",0.003,0.01171254
"2265","Sink_O2G","Sink_PYR",-0.1558,0.1816185
"2266","Sink_OAA","Sink_PYR",-0.0169,0.03172764
"2267","Sink_P3G","Sink_PYR",-0.0011,0.022239
"2268","Sink_PRPP","Sink_PYR",0.005,0.022239
"2269","Sink_PYR","Sink_PYR",0.5111,0.34737318
"2270","Supply_COA","Sink_PYR",-0.1094,0.13432356
"2271","Supply_FUM","Sink_PYR",0.0193,0.0266868
